,step,agent_num,mean_q_loss,mean_exp_return
26703,8911,0,19.89214,142.77249
26704,8911,1,31.67696,130.56204
26705,8911,2,13.254847,129.6283
26706,8912,0,12.731483,173.80563
26707,8912,1,11.882486,158.92618
26708,8912,2,86.19595,173.96196
26709,8913,0,11.277776,147.22655
26710,8913,1,11.122911,149.3715
26711,8913,2,11.989227,141.87656
26712,8914,0,13.773623,160.84708
26713,8914,1,8.704734,126.540565
26714,8914,2,10.896716,151.86266
26715,8915,0,13.731205,148.38144
26716,8915,1,8.4600315,163.97919
26717,8915,2,13.095667,119.26302
26718,8916,0,8.738928,161.20253
26719,8916,1,20.219133,118.74173
26720,8916,2,16.348,159.87193
26721,8917,0,6.7154646,164.07022
26722,8917,1,5.0880117,150.0761
26723,8917,2,4.997547,156.46402
26724,8918,0,8.216446,151.13252
26725,8918,1,7.0258226,152.29636
26726,8918,2,41.57763,143.69664
26727,8919,0,23.1059,164.58087
26728,8919,1,36.794254,168.60631
26729,8919,2,56.000916,120.947655
26730,8920,0,4.167572,160.6323
26731,8920,1,54.846325,125.60277
26732,8920,2,3.586375,152.04956
26733,8921,0,50.22244,132.5379
26734,8921,1,10.267548,165.03926
26735,8921,2,62.823433,125.132935
26736,8922,0,9.701834,194.31622
26737,8922,1,11.230558,126.52815
26738,8922,2,7.7721834,144.47389
26739,8923,0,35.946285,145.09033
26740,8923,1,9.427579,102.71441
26741,8923,2,9.428159,156.80519
26742,8924,0,11.833673,175.11232
26743,8924,1,29.990913,108.300026
26744,8924,2,13.587688,133.315
26745,8925,0,31.125267,184.89621
26746,8925,1,149.74402,101.03895
26747,8925,2,128.38199,125.61569
26748,8926,0,22.951557,183.22464
26749,8926,1,6.772293,135.05562
26750,8926,2,22.15242,148.35635
26751,8927,0,10.592173,139.69904
26752,8927,1,21.673452,174.02704
26753,8927,2,8.426801,126.40031
26754,8928,0,15.5851555,162.86012
26755,8928,1,13.793552,155.8686
26756,8928,2,7.5314436,139.24225
26757,8929,0,10.769041,153.46677
26758,8929,1,9.169466,156.22096
26759,8929,2,10.505333,194.24196
26760,8930,0,9.233902,190.23141
26761,8930,1,27.920746,126.37168
26762,8930,2,11.334213,176.45384
26763,8931,0,18.47932,129.78023
26764,8931,1,11.607521,147.0239
26765,8931,2,26.694664,158.05362
26766,8932,0,35.497658,125.74202
26767,8932,1,13.2980385,152.57481
26768,8932,2,36.838028,116.223495
26769,8933,0,13.315153,175.11723
26770,8933,1,8.992592,148.78572
26771,8933,2,50.677666,148.95866
26772,8934,0,82.95656,160.51215
26773,8934,1,14.773787,152.26682
26774,8934,2,12.376778,151.44186
26775,8935,0,21.119923,127.58325
26776,8935,1,8.453212,113.98546
26777,8935,2,7.7535834,142.49301
26778,8936,0,12.282183,163.12262
26779,8936,1,6.887036,160.54932
26780,8936,2,12.819054,153.07497
26781,8937,0,12.798325,161.02054
26782,8937,1,27.35941,171.53917
26783,8937,2,12.460847,130.99692
26784,8938,0,12.550468,162.9621
26785,8938,1,14.107106,162.70256
26786,8938,2,14.745446,134.12749
26787,8939,0,18.273647,135.19008
26788,8939,1,15.496813,165.7627
26789,8939,2,4.6704516,157.3089
26790,8940,0,9.8306265,168.39667
26791,8940,1,8.528305,171.7605
26792,8940,2,25.348051,154.35988
26793,8941,0,11.751644,156.3901
26794,8941,1,92.803986,104.87381
26795,8941,2,12.774347,148.7861
26796,8942,0,15.418597,130.88815
26797,8942,1,42.321697,115.60756
26798,8942,2,13.816265,122.6286
26799,8943,0,83.42569,200.29466
26800,8943,1,13.4100065,147.17816
26801,8943,2,11.247606,144.04634
26802,8944,0,12.629842,219.76807
26803,8944,1,34.92539,109.46015
26804,8944,2,11.363266,183.75246
26805,8945,0,16.849918,146.60876
26806,8945,1,4.997244,146.81674
26807,8945,2,4.5922394,120.45143
26808,8946,0,14.683905,172.18991
26809,8946,1,9.701763,125.44359
26810,8946,2,8.651842,123.67807
26811,8947,0,17.940624,137.71402
26812,8947,1,16.8027,130.21773
26813,8947,2,9.332312,154.1935
26814,8948,0,24.515999,156.64906
26815,8948,1,4.158553,145.1855
26816,8948,2,5.118039,146.5675
26817,8949,0,9.394846,154.0481
26818,8949,1,16.553988,120.32971
26819,8949,2,7.361591,144.2892
26820,8950,0,10.66334,177.40541
26821,8950,1,7.1800013,139.91092
26822,8950,2,8.976087,160.40999
26823,8951,0,8.957056,182.41583
26824,8951,1,8.420515,143.39816
26825,8951,2,10.509072,110.71376
26826,8952,0,9.532911,190.98657
26827,8952,1,67.22993,136.5813
26828,8952,2,15.256491,158.4446
26829,8953,0,10.728674,121.58678
26830,8953,1,12.140991,153.96967
26831,8953,2,23.866112,151.41876
26832,8954,0,18.797398,171.77826
26833,8954,1,21.254023,162.91588
26834,8954,2,30.934986,167.9399
26835,8955,0,15.395756,120.10681
26836,8955,1,12.840624,144.48283
26837,8955,2,40.43814,175.0065
26838,8956,0,15.127216,195.84378
26839,8956,1,39.723183,144.76152
26840,8956,2,13.381674,124.31734
26841,8957,0,7.2488647,148.01974
26842,8957,1,64.52069,149.81563
26843,8957,2,7.6713996,125.967125
26844,8958,0,8.57018,130.89705
26845,8958,1,14.718107,164.30315
26846,8958,2,17.578129,130.99991
26847,8959,0,6.641142,180.14902
26848,8959,1,6.0035334,166.56589
26849,8959,2,7.3094544,151.62895
26850,8960,0,20.275097,135.87184
26851,8960,1,10.98542,136.13702
26852,8960,2,32.271103,96.3679
26853,8961,0,7.1365423,158.63689
26854,8961,1,20.957907,159.23419
26855,8961,2,18.649136,116.81834
26856,8962,0,10.507668,168.51332
26857,8962,1,16.869637,167.90062
26858,8962,2,21.604158,122.86323
26859,8963,0,21.921297,131.08482
26860,8963,1,16.207193,118.00549
26861,8963,2,9.615129,129.3789
26862,8964,0,8.521904,137.07198
26863,8964,1,22.868374,136.64355
26864,8964,2,44.228195,133.92894
26865,8965,0,6.8635397,156.93431
26866,8965,1,19.140192,164.16632
26867,8965,2,7.271052,129.32793
26868,8966,0,7.441949,141.95778
26869,8966,1,32.268467,132.29468
26870,8966,2,38.9261,177.2103
26871,8967,0,7.3581786,126.12363
26872,8967,1,21.642202,141.80527
26873,8967,2,33.17593,166.68314
26874,8968,0,29.697905,152.65143
26875,8968,1,34.992783,128.93558
26876,8968,2,6.3790226,138.06973
26877,8969,0,6.560173,152.87595
26878,8969,1,6.5705614,124.5637
26879,8969,2,7.303663,144.3581
26880,8970,0,9.338182,119.04348
26881,8970,1,9.046509,128.56662
26882,8970,2,36.444557,140.8489
26883,8971,0,37.169693,161.86847
26884,8971,1,20.28157,148.00642
26885,8971,2,20.156744,138.32735
26886,8972,0,7.6031995,150.47058
26887,8972,1,6.7177176,129.48358
26888,8972,2,55.655983,137.31079
26889,8973,0,6.8464904,159.64236
26890,8973,1,20.71299,148.29774
26891,8973,2,8.1848545,174.05908
26892,8974,0,14.764505,170.98047
26893,8974,1,47.02308,128.92372
26894,8974,2,43.575943,131.67523
26895,8975,0,16.48726,155.66905
26896,8975,1,17.23935,154.50331
26897,8975,2,25.464653,162.39853
26898,8976,0,8.96883,140.63882
26899,8976,1,17.504198,103.18018
26900,8976,2,8.40404,176.28346
26901,8977,0,12.973469,155.01633
26902,8977,1,31.623514,154.79262
26903,8977,2,26.471907,144.25943
26904,8978,0,11.669611,139.98886
26905,8978,1,15.504554,132.19669
26906,8978,2,8.013953,121.60789
26907,8979,0,6.7756634,196.53416
26908,8979,1,16.587347,133.76656
26909,8979,2,7.805408,134.46689
26910,8980,0,20.517975,134.75082
26911,8980,1,6.149499,134.60876
26912,8980,2,17.301065,115.60445
26913,8981,0,7.5893097,158.86522
26914,8981,1,24.09235,189.63498
26915,8981,2,46.10446,126.29587
26916,8982,0,26.439686,203.5641
26917,8982,1,25.111588,126.29434
26918,8982,2,21.636873,158.91841
26919,8983,0,11.716798,138.23723
26920,8983,1,11.659787,134.7647
26921,8983,2,31.686537,126.99067
26922,8984,0,13.537617,132.9053
26923,8984,1,9.18434,120.84798
26924,8984,2,5.0270715,167.8605
26925,8985,0,9.352371,193.39923
26926,8985,1,9.339197,124.6088
26927,8985,2,23.71595,123.25892
26928,8986,0,6.2867703,142.9831
26929,8986,1,4.683999,145.62514
26930,8986,2,16.180086,146.2595
26931,8987,0,18.681332,121.98785
26932,8987,1,12.953297,160.085
26933,8987,2,78.06732,168.35074
26934,8988,0,13.45613,131.06201
26935,8988,1,13.84277,116.35587
26936,8988,2,19.1593,143.67143
26937,8989,0,10.857304,157.16722
26938,8989,1,10.657241,140.51755
26939,8989,2,19.795628,159.78305
26940,8990,0,6.671653,137.77533
26941,8990,1,48.402397,100.76799
26942,8990,2,21.078636,145.05235
26943,8991,0,7.472557,106.043396
26944,8991,1,7.2830048,136.76578
26945,8991,2,66.778244,118.36537
26946,8992,0,7.663484,153.60146
26947,8992,1,17.401146,106.19425
26948,8992,2,26.561731,141.43701
26949,8993,0,20.16292,125.74175
26950,8993,1,12.982235,126.95533
26951,8993,2,8.33404,140.38896
26952,8994,0,3.5760288,151.02896
26953,8994,1,6.4038057,130.06523
26954,8994,2,14.476633,161.52795
26955,8995,0,18.060682,158.47618
26956,8995,1,18.120338,156.319
26957,8995,2,11.563757,134.61526
26958,8996,0,25.768665,156.43492
26959,8996,1,61.898285,130.8214
26960,8996,2,15.038927,149.29306
26961,8997,0,16.359734,135.70087
26962,8997,1,8.336893,158.04579
26963,8997,2,10.238943,112.35206
26964,8998,0,5.6849995,141.61406
26965,8998,1,4.6991224,136.10486
26966,8998,2,7.3935556,134.81018
26967,8999,0,8.588707,137.6358
26968,8999,1,15.348015,134.9081
26969,8999,2,8.1893,147.48999
26970,9000,0,12.277801,179.18
26971,9000,1,27.393929,119.16627
26972,9000,2,10.149206,115.42921
26973,9001,0,9.881918,146.78616
26974,9001,1,42.380695,178.89969
26975,9001,2,8.249671,159.4359
26976,9002,0,7.069945,161.98262
26977,9002,1,19.24113,157.0491
26978,9002,2,9.084986,153.00275
26979,9003,0,15.057421,163.13043
26980,9003,1,18.988213,117.46814
26981,9003,2,14.655655,167.17065
26982,9004,0,22.229362,161.15417
26983,9004,1,17.63103,195.40125
26984,9004,2,13.850063,139.0797
26985,9005,0,8.62061,154.18213
26986,9005,1,12.212586,156.7294
26987,9005,2,10.024792,135.98984
26988,9006,0,14.304569,121.252716
26989,9006,1,16.181274,134.44809
26990,9006,2,15.845246,110.268555
26991,9007,0,9.067982,185.31395
26992,9007,1,7.389393,134.06511
26993,9007,2,10.291962,154.54343
26994,9008,0,11.171957,159.08884
26995,9008,1,56.73367,168.71484
26996,9008,2,17.747772,107.86264
26997,9009,0,10.649642,172.58553
26998,9009,1,54.31301,126.62537
26999,9009,2,37.973526,95.94091
27000,9010,0,44.670956,148.40906
27001,9010,1,28.121971,137.00279
27002,9010,2,12.522208,130.3168
27003,9011,0,9.643186,154.37419
27004,9011,1,30.485806,150.32
27005,9011,2,9.571548,138.12064
27006,9012,0,14.657873,130.24477
27007,9012,1,44.135246,202.5332
27008,9012,2,20.898891,135.23416
27009,9013,0,25.612366,178.4005
27010,9013,1,26.863308,132.36336
27011,9013,2,11.941879,108.48618
27012,9014,0,22.727123,173.91342
27013,9014,1,12.549759,137.42838
27014,9014,2,12.820288,182.33339
27015,9015,0,31.5408,163.38397
27016,9015,1,46.69612,158.63332
27017,9015,2,9.589376,143.17392
27018,9016,0,11.755243,170.54019
27019,9016,1,11.509579,135.91054
27020,9016,2,18.792248,127.7747
27021,9017,0,9.204539,163.32948
27022,9017,1,19.887806,136.47691
27023,9017,2,11.158188,133.8396
27024,9018,0,10.185503,166.90025
27025,9018,1,13.462233,96.78485
27026,9018,2,29.744923,113.57703
27027,9019,0,12.940783,156.8126
27028,9019,1,43.039276,180.36447
27029,9019,2,41.296043,125.57877
27030,9020,0,26.237593,140.07613
27031,9020,1,8.876966,155.46959
27032,9020,2,27.223654,136.27599
27033,9021,0,11.097996,177.8367
27034,9021,1,10.659218,146.05261
27035,9021,2,20.237879,123.2924
27036,9022,0,5.171935,142.65218
27037,9022,1,6.1385193,154.62462
27038,9022,2,10.593884,146.84114
27039,9023,0,8.108899,172.91103
27040,9023,1,26.36463,163.81934
27041,9023,2,41.411633,146.70984
27042,9024,0,10.892059,158.34305
27043,9024,1,14.76405,135.65353
27044,9024,2,10.28628,149.59439
27045,9025,0,14.563765,112.75441
27046,9025,1,11.883868,160.50221
27047,9025,2,12.534725,128.85818
27048,9026,0,6.279224,126.88211
27049,9026,1,23.131998,158.73961
27050,9026,2,5.9991617,133.11212
27051,9027,0,5.9077015,170.31757
27052,9027,1,30.07979,166.19589
27053,9027,2,8.095932,138.49728
27054,9028,0,10.36166,138.2006
27055,9028,1,14.180597,151.575
27056,9028,2,17.82639,174.87753
27057,9029,0,10.362006,173.54166
27058,9029,1,8.648141,147.18327
27059,9029,2,34.34347,161.77197
27060,9030,0,8.800299,170.52103
27061,9030,1,10.382206,145.04721
27062,9030,2,10.622891,178.11856
27063,9031,0,10.952286,183.23853
27064,9031,1,4.7540255,105.560745
27065,9031,2,9.32061,154.64552
27066,9032,0,7.475813,152.52989
27067,9032,1,7.378889,155.42534
27068,9032,2,6.0140038,172.94173
27069,9033,0,43.80011,185.42145
27070,9033,1,45.516266,125.78525
27071,9033,2,6.3243017,141.09846
27072,9034,0,35.025963,138.14848
27073,9034,1,4.8139234,111.886505
27074,9034,2,17.72908,131.0542
27075,9035,0,16.840439,148.98245
27076,9035,1,6.4434915,182.4383
27077,9035,2,4.698927,123.308784
27078,9036,0,10.696478,141.12932
27079,9036,1,6.2179537,144.6241
27080,9036,2,4.8458652,135.78961
27081,9037,0,10.865717,123.14111
27082,9037,1,26.71732,77.832184
27083,9037,2,32.340107,180.36755
27084,9038,0,3.8400555,154.43204
27085,9038,1,35.2577,110.6118
27086,9038,2,24.085228,157.85408
27087,9039,0,8.157902,130.05983
27088,9039,1,48.58335,182.04636
27089,9039,2,24.54601,163.73872
27090,9040,0,13.171046,177.8946
27091,9040,1,35.421745,105.8366
27092,9040,2,12.729654,164.67142
27093,9041,0,10.979769,169.88943
27094,9041,1,28.614283,134.5155
27095,9041,2,10.604297,133.91112
27096,9042,0,13.720045,168.27246
27097,9042,1,14.920345,137.24675
27098,9042,2,24.084906,174.14337
27099,9043,0,8.350646,175.36545
27100,9043,1,9.222877,204.72528
27101,9043,2,15.733503,144.22478
27102,9044,0,9.944815,128.64018
27103,9044,1,21.830757,159.88174
27104,9044,2,5.648872,145.07117
27105,9045,0,7.5296497,123.44128
27106,9045,1,96.61333,127.58724
27107,9045,2,10.28108,137.12062
27108,9046,0,15.079543,189.12114
27109,9046,1,10.737475,165.01538
27110,9046,2,37.930115,95.01113
27111,9047,0,44.06459,160.68935
27112,9047,1,4.0890903,136.6961
27113,9047,2,5.2017293,119.92547
27114,9048,0,12.041124,135.11923
27115,9048,1,11.902872,158.9624
27116,9048,2,14.036846,96.80629
27117,9049,0,27.570368,189.11563
27118,9049,1,16.106983,169.82188
27119,9049,2,20.909885,170.80226
27120,9050,0,8.767788,128.78816
27121,9050,1,32.964993,136.98833
27122,9050,2,13.371848,147.47086
27123,9051,0,12.418759,174.56354
27124,9051,1,11.104844,127.36678
27125,9051,2,7.399542,113.42054
27126,9052,0,11.583174,122.2631
27127,9052,1,15.14624,140.34256
27128,9052,2,12.555456,126.54591
27129,9053,0,16.191614,151.86134
27130,9053,1,8.534464,122.25806
27131,9053,2,12.827001,171.26605
27132,9054,0,8.0856085,147.03096
27133,9054,1,29.101482,144.7006
27134,9054,2,8.65049,117.414665
27135,9055,0,7.709783,135.0215
27136,9055,1,6.4823875,128.75928
27137,9055,2,14.743166,164.91693
27138,9056,0,11.153716,162.47307
27139,9056,1,11.040146,129.87071
27140,9056,2,12.11856,142.83336
27141,9057,0,13.965025,134.78238
27142,9057,1,16.374405,128.62299
27143,9057,2,26.20028,163.62492
27144,9058,0,19.063148,155.42433
27145,9058,1,18.084724,137.95964
27146,9058,2,6.3630667,108.62598
27147,9059,0,10.015732,126.60559
27148,9059,1,9.24587,125.17193
27149,9059,2,15.80151,129.74303
27150,9060,0,12.244452,197.87372
27151,9060,1,8.197441,152.70906
27152,9060,2,16.588413,136.41168
27153,9061,0,9.321817,165.48155
27154,9061,1,8.477345,160.38716
27155,9061,2,9.081621,157.49228
27156,9062,0,5.7416697,149.4013
27157,9062,1,5.5508375,114.42472
27158,9062,2,11.66758,148.11494
27159,9063,0,11.733272,157.05731
27160,9063,1,14.058354,134.56058
27161,9063,2,14.658175,128.1925
27162,9064,0,5.8894463,152.50208
27163,9064,1,14.831509,159.99146
27164,9064,2,10.236339,151.61142
27165,9065,0,9.010206,150.91544
27166,9065,1,9.666248,126.03633
27167,9065,2,9.479364,116.6478
27168,9066,0,18.064653,151.93459
27169,9066,1,25.888517,166.09322
27170,9066,2,15.313966,160.38184
27171,9067,0,11.242646,140.5232
27172,9067,1,7.8621664,112.30419
27173,9067,2,8.479468,136.20854
27174,9068,0,8.582143,151.85349
27175,9068,1,14.6777,166.63718
27176,9068,2,7.2984424,139.069
27177,9069,0,29.973839,172.30655
27178,9069,1,37.81202,117.908905
27179,9069,2,15.247729,125.84298
27180,9070,0,8.68664,135.82248
27181,9070,1,7.357463,137.03192
27182,9070,2,9.259039,142.26059
27183,9071,0,3.581307,147.83083
27184,9071,1,10.658611,147.59518
27185,9071,2,6.2829285,130.52173
27186,9072,0,13.868505,175.58891
27187,9072,1,17.036406,152.17757
27188,9072,2,10.632364,141.77165
27189,9073,0,5.8576612,139.6077
27190,9073,1,11.243025,130.73444
27191,9073,2,4.233605,169.23314
27192,9074,0,5.331201,148.66382
27193,9074,1,10.153378,156.20877
27194,9074,2,6.2339773,117.53926
27195,9075,0,9.042766,161.64552
27196,9075,1,46.729637,152.90242
27197,9075,2,12.883223,114.05746
27198,9076,0,9.503843,127.034615
27199,9076,1,10.720558,118.57797
27200,9076,2,11.220421,134.30629
27201,9077,0,13.209142,156.12375
27202,9077,1,30.267809,130.75343
27203,9077,2,12.521784,150.06644
27204,9078,0,12.287605,166.03967
27205,9078,1,14.417862,102.12383
27206,9078,2,11.536785,144.76538
27207,9079,0,5.684928,141.1587
27208,9079,1,5.6418376,138.82286
27209,9079,2,8.362561,155.33084
27210,9080,0,13.790942,159.59598
27211,9080,1,5.7860126,158.52818
27212,9080,2,6.5997715,116.05786
27213,9081,0,6.1853323,163.33076
27214,9081,1,40.41292,150.62805
27215,9081,2,11.176528,119.691574
27216,9082,0,9.063538,157.11119
27217,9082,1,9.47099,145.77641
27218,9082,2,9.2158165,152.86443
27219,9083,0,12.035263,128.47926
27220,9083,1,21.387203,150.84235
27221,9083,2,11.365917,123.754974
27222,9084,0,10.131067,154.17854
27223,9084,1,24.20457,124.4792
27224,9084,2,9.5691185,116.075485
27225,9085,0,9.727375,154.60736
27226,9085,1,6.0568476,91.804146
27227,9085,2,6.5574946,144.58246
27228,9086,0,5.8542347,149.38104
27229,9086,1,14.736476,129.72322
27230,9086,2,7.7172656,130.72401
27231,9087,0,11.655891,126.26517
27232,9087,1,15.569775,135.80794
27233,9087,2,10.556953,163.80362
27234,9088,0,13.769738,118.76189
27235,9088,1,9.802355,115.10643
27236,9088,2,6.9263463,144.04262
27237,9089,0,11.793386,150.33119
27238,9089,1,94.18529,139.77733
27239,9089,2,36.426437,150.40367
27240,9090,0,9.144622,125.824326
27241,9090,1,20.13702,120.90609
27242,9090,2,15.383523,148.37482
27243,9091,0,12.5248375,148.19537
27244,9091,1,9.109476,142.75188
27245,9091,2,9.449003,171.61464
27246,9092,0,7.6001587,151.50044
27247,9092,1,8.847437,156.1683
27248,9092,2,8.5813875,176.11168
27249,9093,0,12.271041,185.46297
27250,9093,1,24.845346,157.69168
27251,9093,2,12.224337,147.4835
27252,9094,0,10.604193,154.55315
27253,9094,1,26.308271,118.86861
27254,9094,2,11.860066,162.70378
27255,9095,0,9.164428,142.85672
27256,9095,1,10.099391,114.40447
27257,9095,2,10.786808,131.12375
27258,9096,0,9.816409,142.90988
27259,9096,1,9.157595,140.0161
27260,9096,2,6.573267,137.88684
27261,9097,0,8.070643,160.00723
27262,9097,1,7.688127,155.2749
27263,9097,2,7.4178915,152.04034
27264,9098,0,9.14704,127.86835
27265,9098,1,48.552467,160.84656
27266,9098,2,11.272145,154.86626
27267,9099,0,9.492594,170.63249
27268,9099,1,24.351257,163.97412
27269,9099,2,9.016399,146.30385
27270,9100,0,5.581093,143.67403
27271,9100,1,11.516819,145.9199
27272,9100,2,5.048888,113.83417
27273,9101,0,7.794181,203.9721
27274,9101,1,65.14219,143.35222
27275,9101,2,12.800826,140.19717
27276,9102,0,6.326913,173.78229
27277,9102,1,6.1413145,135.95749
27278,9102,2,6.7183743,134.95422
27279,9103,0,5.969814,156.99501
27280,9103,1,11.128616,143.13123
27281,9103,2,3.6477447,145.1511
27282,9104,0,24.541115,129.67941
27283,9104,1,14.143366,137.78337
27284,9104,2,10.469834,112.57103
27285,9105,0,18.433811,125.68205
27286,9105,1,12.718217,153.22684
27287,9105,2,9.383139,123.824005
27288,9106,0,13.113317,159.88644
27289,9106,1,134.33261,127.47341
27290,9106,2,12.636389,128.8664
27291,9107,0,21.955502,177.5877
27292,9107,1,31.825869,182.75592
27293,9107,2,19.170712,130.86537
27294,9108,0,7.947486,161.90248
27295,9108,1,10.607391,116.42581
27296,9108,2,21.848888,139.79193
27297,9109,0,13.645753,132.6239
27298,9109,1,69.05658,148.87965
27299,9109,2,14.061417,125.96424
27300,9110,0,20.684006,129.57246
27301,9110,1,27.817783,114.746445
27302,9110,2,7.176444,155.2442
27303,9111,0,8.310572,144.09854
27304,9111,1,10.827654,168.6338
27305,9111,2,12.868249,136.94955
27306,9112,0,10.779509,168.49695
27307,9112,1,7.0116186,146.82056
27308,9112,2,30.473293,146.05396
27309,9113,0,31.352404,136.39285
27310,9113,1,11.500912,176.63332
27311,9113,2,59.384727,102.964
27312,9114,0,9.426592,137.07253
27313,9114,1,7.7989097,159.1235
27314,9114,2,7.988389,171.6223
27315,9115,0,10.799484,196.45961
27316,9115,1,16.090717,158.98999
27317,9115,2,14.238307,164.14401
27318,9116,0,3.1090488,161.32895
27319,9116,1,3.2060487,141.58788
27320,9116,2,3.4828072,132.43613
27321,9117,0,16.128746,173.99005
27322,9117,1,20.073486,123.571045
27323,9117,2,13.11935,112.7161
27324,9118,0,26.326488,194.86877
27325,9118,1,18.541586,128.8046
27326,9118,2,10.214462,152.99268
27327,9119,0,12.145161,184.38535
27328,9119,1,12.791602,135.22266
27329,9119,2,15.338512,151.47545
27330,9120,0,13.952879,163.71007
27331,9120,1,11.93865,122.80767
27332,9120,2,11.74561,175.06607
27333,9121,0,5.125701,115.06949
27334,9121,1,50.617393,162.74008
27335,9121,2,4.736042,112.521286
27336,9122,0,7.691023,170.24268
27337,9122,1,79.19977,165.28366
27338,9122,2,21.515106,117.48405
27339,9123,0,7.2994227,134.04045
27340,9123,1,7.269573,161.70436
27341,9123,2,10.788027,176.57031
27342,9124,0,21.47754,201.02228
27343,9124,1,7.1986384,161.22559
27344,9124,2,7.980481,151.2299
27345,9125,0,3.9731193,175.71706
27346,9125,1,12.980395,204.61493
27347,9125,2,4.02421,154.48726
27348,9126,0,16.587292,183.65936
27349,9126,1,10.255476,124.28455
27350,9126,2,8.3733635,149.21892
27351,9127,0,7.193643,138.4834
27352,9127,1,20.03575,148.46709
27353,9127,2,12.434841,148.64214
27354,9128,0,13.102701,150.95949
27355,9128,1,10.108259,174.78465
27356,9128,2,9.774469,140.1279
27357,9129,0,11.230517,154.82883
27358,9129,1,12.482577,132.3496
27359,9129,2,28.955322,135.99501
27360,9130,0,9.128787,143.53267
27361,9130,1,54.171043,142.74596
27362,9130,2,16.547417,148.03737
27363,9131,0,11.826135,151.1254
27364,9131,1,10.510449,124.69204
27365,9131,2,8.952812,131.82767
27366,9132,0,13.416885,155.38939
27367,9132,1,5.6225033,166.23622
27368,9132,2,7.018715,169.75647
27369,9133,0,8.663261,140.05247
27370,9133,1,23.025097,125.36654
27371,9133,2,33.07547,128.68777
27372,9134,0,19.751995,165.6868
27373,9134,1,18.50043,163.9476
27374,9134,2,10.946163,151.9903
27375,9135,0,32.26052,143.3782
27376,9135,1,9.232119,159.67966
27377,9135,2,5.0512886,140.91292
27378,9136,0,10.909944,144.67822
27379,9136,1,10.318239,138.21646
27380,9136,2,8.22658,127.341156
27381,9137,0,8.818309,155.71127
27382,9137,1,8.470085,140.61475
27383,9137,2,8.963036,151.56787
27384,9138,0,11.17053,189.38905
27385,9138,1,10.1409645,137.8109
27386,9138,2,16.71067,122.78993
27387,9139,0,16.783346,151.08646
27388,9139,1,29.46877,174.23705
27389,9139,2,20.094967,117.93465
27390,9140,0,15.464531,146.67326
27391,9140,1,31.237446,131.28317
27392,9140,2,21.33324,194.22322
27393,9141,0,17.12334,154.67683
27394,9141,1,23.408035,157.3269
27395,9141,2,12.771045,132.77249
27396,9142,0,10.265411,147.77458
27397,9142,1,28.64518,142.42984
27398,9142,2,9.540331,162.70357
27399,9143,0,37.363987,139.23946
27400,9143,1,40.579784,163.2869
27401,9143,2,9.78533,143.5123
27402,9144,0,6.136183,106.484245
27403,9144,1,15.658428,135.90527
27404,9144,2,6.9077816,116.75994
27405,9145,0,11.072843,167.843
27406,9145,1,31.225243,140.79535
27407,9145,2,10.016335,157.9258
27408,9146,0,15.607939,99.4139
27409,9146,1,5.800018,140.38907
27410,9146,2,6.193083,169.5036
27411,9147,0,8.746897,147.39044
27412,9147,1,31.112347,132.88063
27413,9147,2,17.499475,147.98163
27414,9148,0,7.2815638,124.11725
27415,9148,1,7.6170826,172.11978
27416,9148,2,7.5893717,164.47397
27417,9149,0,14.353369,162.58688
27418,9149,1,24.648684,162.99698
27419,9149,2,8.921357,148.2314
27420,9150,0,9.451092,161.95737
27421,9150,1,48.204926,116.13603
27422,9150,2,19.279902,129.91074
27423,9151,0,9.551126,194.98706
27424,9151,1,14.343612,149.3808
27425,9151,2,11.018828,164.95023
27426,9152,0,28.474907,144.2021
27427,9152,1,6.717221,111.929276
27428,9152,2,6.49747,172.96718
27429,9153,0,12.028797,181.32327
27430,9153,1,51.13208,185.65031
27431,9153,2,13.864798,131.15906
27432,9154,0,25.577,197.18506
27433,9154,1,21.277256,174.69101
27434,9154,2,20.611954,125.88163
27435,9155,0,18.893564,126.487144
27436,9155,1,22.645275,148.90431
27437,9155,2,9.627121,152.47227
27438,9156,0,10.327743,141.73856
27439,9156,1,5.947468,160.02507
27440,9156,2,19.665783,128.90643
27441,9157,0,20.157488,182.4441
27442,9157,1,23.859499,153.01517
27443,9157,2,17.54058,166.407
27444,9158,0,32.57946,147.13106
27445,9158,1,37.655,142.11618
27446,9158,2,6.219797,136.8743
27447,9159,0,13.498045,167.16629
27448,9159,1,73.63618,154.9807
27449,9159,2,10.74714,157.54803
27450,9160,0,22.52589,151.1785
27451,9160,1,5.3369355,149.78531
27452,9160,2,4.042509,136.00668
27453,9161,0,6.3090234,160.61064
27454,9161,1,9.4763775,153.1601
27455,9161,2,11.565744,126.12763
27456,9162,0,6.4074297,143.88393
27457,9162,1,31.898945,145.02026
27458,9162,2,6.6480775,110.03336
27459,9163,0,10.950851,184.13799
27460,9163,1,28.321346,152.04033
27461,9163,2,23.19791,117.5646
27462,9164,0,5.7334275,143.23515
27463,9164,1,4.483078,156.45044
27464,9164,2,24.607138,118.49638
27465,9165,0,7.9061337,118.764725
27466,9165,1,11.352005,141.78078
27467,9165,2,9.649769,157.3449
27468,9166,0,32.061123,160.67387
27469,9166,1,15.113764,150.8373
27470,9166,2,14.080889,140.81136
27471,9167,0,9.523916,167.49232
27472,9167,1,26.30245,140.01024
27473,9167,2,10.104328,142.4424
